t,prey,predator,dprey_dt,dpredator_dt,prey_pct_change,predator_pct_change
67.7,42.865043968135694,2.84258818540105,1.8495510458031879,0.3657002198848758,4.3148236291979,12.865043968135698
67.8,43.04880997508974,2.879659618654647,1.8255626031809085,0.3757613115676387,4.240680762690706,13.048809975089739
67.9,43.23011469773117,2.91774707640816,1.8003206543312253,0.3860212847984976,4.164505847183678,13.230114697731175
68.0,43.40883139797867,2.956870541785859,1.773797243517223,0.3964817856045645,4.086258916428282,13.408831397978677
68.1,43.58483055121777,2.997050129184814,1.745964614441268,0.40714418158481036,4.005899741630372,13.584830551217772
68.2,43.75797979401012,3.0383061264674445,1.7167952176014203,0.4180095429595627,3.9233877470651115,13.757979794010126
68.3,43.92814408889125,3.080658865311042,1.686261878407052,0.42907860564772426,3.838682269377917,13.928144088891253
68.4,44.095185742157675,3.124128704453191,1.6543378641103699,0.4403517437167416,3.751742591093618,14.095185742157678
68.5,44.258964403866706,3.168736029691722,1.6209969375191542,0.45182894252624184,3.662527940616557,14.258964403866708
68.6,44.419337069246275,3.2145012530544914,1.5862134135457882,0.4635097707730724,3.570997493891017,14.41933706924628
68.7,44.57615827651295,3.2614446809624402,1.5499623414778343,0.47539333879799817,3.477110638075119,14.576158276512952
68.8,44.72927994441293,3.309586570569451,1.5122195101358828,0.4874782709818699,3.380826858861098,14.729279944412932
68.9,44.87855164747798,3.3589470043808105,1.4729616324028854,0.4997626648582134,3.28210599123838,14.878551647477984
69.0,45.0238208391839,3.4095457692153723,1.432166526795383,0.5122440477968921,3.1809084615692567,15.023820839183902
69.1,45.16493285195075,3.461402356205607,1.3898131853628684,0.5249193430544215,3.0771952875887867,15.164932851950752
69.2,45.30173089714274,3.514535960797581,1.3458818432266133,0.537784835004556,2.970928078404837,15.301730897142743
69.3,45.434056122700106,3.56896545512066,1.3003540765114106,0.550836131343102,2.8620690897586796,15.43405612270011
69.4,45.56174807167746,3.6247091519346206,1.253213102896769,0.5640681065551021,2.7505816961307588,15.561748071677457
69.5,45.684644506032384,3.681784887288572,1.2044437761340205,0.5774748710480375,2.636430225422857,15.684644506032383
69.6,45.8025819595974,3.7402097917519708,1.1540328853035726,0.5910497178024923,2.5195804164960585,15.802581959597395
69.7,45.91539584506217,3.8000002422298618,1.1019692778398928,0.6047850806642039,2.399999515540278,15.915395845062172
69.8,46.02292045397352,3.8611718619628475,1.048243936152613,0.6186724960335153,2.277656276074305,16.02292045397352
69.9,46.12498916332992,3.923739437819778,0.992850135349642,0.6327025591457418,2.1525211243604434,16.12498916332993
70.0,46.22143487483041,3.987716728049272,0.9357837065870167,0.6468648720332306,2.0245665439014573,16.221434874830408
70.1,46.31209006162479,4.053116453855812,0.8770431213380059,0.6611480062554929,1.8937670922883763,16.312090061624787
70.2,46.3967875004252,4.119950028056055,0.816629830760768,0.6755394512240596,1.7600999438878913,16.396787500425198
70.3,46.475360301445846,4.188227543595835,0.7545483478834663,0.690025578051809,1.62354491280833,16.475360301445853
70.4,46.547641914787995,4.257957771338208,0.6908063189080074,0.704591604883934,1.4840844573235856,16.547641914787995
70.5,46.613466775082934,4.3291479293361,0.6254148141377458,0.7192215528844439,1.3417041413278,16.613466775082937
70.6,46.6726704690751,4.401803610323329,0.5583884594233943,0.7338982106450596,1.1963927793533427,16.672670469075108
70.7,46.7250904123789,4.47592856873568,0.48974570016740415,0.7486030999145392,1.048142862528642,16.725090412378897
70.8,46.770566280398704,4.551524576338495,0.41950899054980617,0.7633164458434836,0.89695084732301,16.770566280398704
70.9,46.8089400083289,4.628591422226744,0.34770483671134134,0.7780171553927508,0.7428171555465107,16.8089400083289
71.0,46.840056214265964,4.707126779954643,0.2743639618115523,0.7926827958211293,0.5857464400907144,16.840056214265967
71.1,46.863762861954946,4.7871259858933595,0.19952154633132135,0.8072895741640791,0.4257480282132816,16.86376286195495
71.2,46.87991166148003,4.868581931850535,0.12321734851138544,0.8218123292631483,0.2628361362989296,16.879911661480033
71.3,46.88835886453384,4.951484831424721,0.045495932690621466,0.8362245274539652,0.09703033715055956,16.88835886453384
71.4,46.8889652728856,5.035822217439151,-0.033593334190041624,0.8504982655075557,-0.07164443487830086,16.8889652728856
71.5,46.88159659286366,5.1215788453013165,-0.11399620759285067,0.8646042798492133,-0.24315769060263454,16.881596592863666
71.6,46.86612432969497,5.208736434735378,-0.19565335404891027,0.87851196308859,-0.4174728694707572,16.86612432969497
71.7,46.84242614046879,5.297273590525177,-0.27850032415375114,0.8921893919427621,-0.5945471810503536,16.842426140468792
71.8,46.81038672380912,5.387165580548691,-0.3624674110326458,0.9056033675421715,-0.7743311610973818,16.810386723809117
71.9,46.76989784452336,5.478384329362507,-0.447479724294106,0.9187194555644693,-0.9567686587250152,16.769897844523374
72.0,46.720858777817874,5.5708983188851455,-0.5334571946625299,0.9315020405566152,-1.1417966377702902,16.720858777817874
72.1,46.66317715130705,5.664672381628591,-0.6203145018303227,0.9439143939919366,-1.329344763257183,16.663177151307053
72.2,46.5967694290087,5.7596676211480275,-0.7079611397063639,0.955918754959209,-1.519335242296056,16.59676942900871
72.3,46.52156164623527,5.855841270688529,-0.7963014486745745,0.9674764254424921,-1.711682541377058,16.52156164623527
72.4,46.43748941957663,5.953146691352149,-0.8852347878993969,0.9785478575228854,-1.9062933827042963,16.437489419576625
72.5,46.34449858000999,6.05153327420731,-0.9746556466666787,0.9890927700716459,-2.10306654841462,16.34449858000999
72.6,46.24254574306758,6.150946328682026,-1.0644537650378858,0.9990702710677144,-2.301892657364052,16.242545743067588
72.7,46.131598941439144,6.251327044885975,-1.1545143475851196,1.0084390073987248,-2.5026540897719487,16.131598941439144
72.8,46.01163801897107,6.352612454321657,-1.2447182925640021,1.0171573109340577,-2.7052249086433133,16.01163801897107
72.9,45.88265467580828,6.45473543056914,-1.3349424681093423,1.0251833386743434,-2.9094708611382796,15.882654675808283
73.0,45.74465315771894,6.557624659246787,-1.425059995743088,1.0324752579834555,-3.115249318493573,15.744653157718947
73.1,45.597650556909414,6.661204621260603,-1.5149405564752803,1.0389914197049301,-3.3224092425212057,15.597650556909414
73.2,45.44167730010935,6.765395690050362,-1.604450825085448,1.0446905705330831,-3.530791380100723,15.441677300109353
73.3,45.27677726203221,6.87011414285342,-1.693454830011011,1.0495320352510906,-3.7402282857068383,15.276777262032216
73.4,45.10300786141364,6.975272202304581,-1.7818143533795068,1.053475909069061,-3.9505444046091616,15.103007861413639
73.5,44.920440543869205,7.08077813138719,-1.8693894067192298,1.0564832911369186,-4.161556262774378,14.920440543869207
73.6,44.72916082166961,7.186536359192777,-1.9560387290552335,1.058516497853264,-4.373072718385554,14.729160821669607
73.7,44.52926838001153,7.292447706530908,-2.0416203834251343,1.0595392987538719,-4.584895413061816,14.52926838001154
73.8,44.32087708511238,7.3984093955204235,-2.125992160372787,1.0595171157858858,-4.796818791040847,14.320877085112382
73.9,44.104114975161025,7.5043152656261904,-2.209012168184568,1.0584172531624785,-5.00863053125238,14.104114975161025
74.0,43.87912438725612,7.61005591968572,-2.290539367151677,1.056209127032929,-5.220111839371438,13.879124387256123
74.1,43.646061570730545,7.715519132703425,-2.3704343052494092,1.0528644913502045,-5.4310382654068485,13.646061570730545
74.2,43.405096552146155,7.820590041402211,-2.4485596616216974,1.0483576459974935,-5.6411800828044205,13.405096552146157
74.3,43.15641306759463,7.92515120697578,-2.5247806754683957,1.042665629021195,-5.850302413951561,13.156413067594631
74.4,42.90020818640239,8.029083058788332,-2.59896587671848,1.03576843004286,-6.058166117576664,12.900208186402393
74.5,42.63669204636521,8.13226412422189,-2.6709876174465323,1.0276491737749596,-6.264528248443783,12.636692046365216
74.6,42.366087020418775,8.234571609290311,-2.740722845459387,1.0182942909635386,-6.469143218580624,12.366087020418775
74.7,42.08862763413248,8.335881462597081,-2.8080534542170756,1.0076936700360375,-6.671762925194162,12.08862763413248
74.8,41.804560090124134,8.43606869187655,-2.872866802066949,0.9958407979767165,-6.872137383753099,11.804560090124138
74.9,41.514141675834914,8.535007815662468,-2.9350563056919077,0.9827328919389595,-7.070015631324934,11.514141675834916
75.0,41.217639791821846,8.632573375430756,-2.9945220181173466,0.9683709860205392,-7.265146750861512,11.217639791821851
75.1,40.915331267384744,8.72864032223919,-3.0511710792268936,0.9527600063109274,-7.457280644478381,10.915331267384751
75.2,40.607502208055614,8.823084095812082,-3.1049179172454275,0.9359088402818703,-7.646168191624161,10.607502208055614
75.3,40.294446869081476,8.915781248563771,-3.155684789423969,0.9178303635969272,-7.8315624971275435,10.294446869081483
75.4,39.97646698307851,9.006609781878597,-3.2034020731869823,0.8985414511838377,-8.013219563757195,9.976466983078511
75.5,39.65387034780807,9.095449792425875,-3.2480087016962624,0.8780629305107728,-8.19089958485175,9.653870347808077
75.6,39.32697066544775,9.18218354926592,-3.28945219518998,0.856419566087602,-8.36436709853184,9.326970665447757
75.7,38.99608661352417,9.266695910715244,-3.3276888657564214,0.8336399903398459,-8.533391821430488,8.996086613524172
75.8,38.661540916662936,9.348874763477498,-3.3626839921925633,0.8097566128861793,-8.697749526954997,8.661540916662942
75.9,38.323658930005166,9.428611560193966,-3.3944119793270313,0.7848054681055845,-8.85722312038793,8.323658930005166
76.0,37.982768034531055,9.505801561280363,-3.4228563102347977,0.758826088459843,-9.011603122560725,7.982768034531058
76.1,37.63919722097026,9.58034398820313,-3.4480094142372613,0.7318613717062052,-9.16068797640626,7.6391972209702645
76.2,37.29327573559895,9.652142551191545,-3.4698726984579804,0.7039573706514739,-9.304285102383089,7.293275735598945
76.3,36.945332146472325,9.721105741484536,-3.4884563943552735,0.6751630820558927,-9.442211482969071,6.945332146472329
76.4,36.595693263496756,9.787147178494257,-3.503779395027796,0.645530207140459,-9.574294356988515,6.59569326349676
76.5,36.24468396300936,9.850185660837699,-3.5158689287796423,0.6151129642889797,-9.7003713216754,6.244683963009363
76.6,35.892625977541144,9.910145534450049,-3.5247603432661894,0.5839678101751375,-9.820291068900097,5.892625977541147
76.7,35.53983713091888,9.96695689339138,-3.5304967805484893,0.5521531788027749,-9.93391378678276,5.539837130918883
76.8,35.186630227892756,10.02055583003923,-3.533128830601631,0.5197291776836845,-10.041111660078458,5.186630227892755
76.9,34.833312894208404,10.070884471526954,-3.5327141089416205,0.48675735772314477,-10.141768943053908,4.83331289420841
77.0,34.48018672813529,10.11789114488702,-3.5293168465994906,0.45330041624040396,-10.23578228977404,4.48018672813529
77.1,34.12754661658932,10.161530504219023,-3.5230074579136494,0.4194219085205839,-10.323061008438044,4.12754661658932
77.2,33.77567987129031,10.201763603405613,-3.5138620446951503,0.38518593489040676,-10.403527206811226,3.77567987129031
77.3,33.42486603219877,10.23855791836417,-3.5019619324647295,0.3506568923330522,-10.477115836728341,3.4248660321987723
77.4,33.075376373192235,10.271887356258304,-3.4873931701063356,0.31589919683528844,-10.543774712516608,3.0753763731922357
77.5,32.72747334270009,10.301732279319761,-3.4702460368314014,0.2809770017547768,-10.603464558639523,2.727473342700089
77.6,32.38141004094469,10.32807940674749,-3.450614480012075,0.24595392002902505,-10.656158813494978,2.3814100409446857
77.7,32.037430033652356,10.350921791944149,-3.4285956504991275,0.21089278934893718,-10.701843583888298,2.0374300336523605
